구분번호,발생년월,주야,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령대,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령대,피해운전자 상해정도
2024125000,2024년 8월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,자전거,남,65세 이상,경상
2024125299,2024년 8월,야간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,자전거,남,65세 이상,중상,승용,여,41-50세,기타불명
2024125440,2024년 8월,야간,경상남도 양산시,경상사고,0,0,4,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,기타불명,승합,남,65세 이상,경상
2024125472,2024년 8월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,승용,남,21-30세,경상
2024125512,2024년 8월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,승용,남,21-30세,경상
2024125549,2024년 8월,주간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 교량,화물,남,41-50세,상해없음,승용,남,31-40세,중상
2024125950,2024년 8월,야간,경상남도 양산시,부상신고사고,0,0,0,1,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,자전거,남,20세 이하,부상신고,승용,남,21-30세,기타불명
2024126315,2024년 8월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,흐림,단일로 - 기타,승용,남,41-50세,상해없음,화물,남,61-64세,경상
2024126365,2024년 8월,주간,경상남도 양산시,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,65세 이상,상해없음,보행자,남,41-50세,중상
2024126869,2024년 8월,주간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,21-30세,상해없음,승용,여,41-50세,중상
2024126986,2024년 8월,주간,경상남도 양산시,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,51-60세,상해없음,보행자,여,41-50세,경상
2024127091,2024년 8월,야간,경상남도 양산시,중상사고,0,1,0,0,차대사람 - 횡단중,중앙선침범,젖음/습기,비,단일로 - 기타,이륜,남,31-40세,상해없음,보행자,여,65세 이상,중상
2024127124,2024년 8월,야간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,21-30세,기타불명,승용,남,41-50세,중상
2024127397,2024년 8월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,화물,남,65세 이상,상해없음,승용,남,65세 이상,상해없음
2024127560,2024년 8월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,승용,여,21-30세,경상
2024127723,2024년 8월,주간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,65세 이상,경상,승용,남,31-40세,경상
2024127771,2024년 8월,야간,경상남도 양산시,부상신고사고,0,0,0,1,차량단독 - 기타,안전운전불이행,젖음/습기,흐림,단일로 - 기타,화물,남,61-64세,부상신고,,,,
2024127772,2024년 8월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,65세 이상,상해없음,승용,남,41-50세,경상
2024127812,2024년 8월,야간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,화물,남,51-60세,상해없음,승용,남,21-30세,경상
2024128088,2024년 8월,주간,경상남도 양산시,중상사고,0,1,2,0,차대차 - 충돌,기타,건조,맑음,교차로 - 교차로안,승용,여,21-30세,상해없음,승용,남,41-50세,중상
2024128172,2024년 8월,주간,경상남도 양산시,중상사고,0,1,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,41-50세,중상,승용,여,21-30세,경상
2024128218,2024년 8월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,승용,여,31-40세,경상
2024128303,2024년 8월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,20세 이하,기타불명,승용,남,21-30세,경상
2024128366,2024년 8월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,화물,남,61-64세,상해없음,승용,남,31-40세,경상
2024128445,2024년 8월,야간,경상남도 양산시,부상신고사고,0,0,0,1,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,65세 이상,기타불명,보행자,남,31-40세,부상신고
2024128880,2024년 9월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,41-50세,상해없음,이륜,남,41-50세,경상
2024129473,2024년 9월,야간,경상남도 양산시,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,여,31-40세,부상신고
2024129628,2024년 9월,야간,경상남도 양산시,사망사고,1,0,0,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,51-60세,상해없음,보행자,여,65세 이상,사망
2024129789,2024년 9월,주간,경상남도 양산시,부상신고사고,0,0,0,1,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,건설기계,남,51-60세,상해없음,이륜,남,21-30세,부상신고
2024129870,2024년 9월,주간,경상남도 양산시,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,보행자,남,61-64세,중상
2024130314,2024년 9월,주간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,승용,남,65세 이상,상해없음,승용,남,21-30세,경상
2024130443,2024년 9월,주간,경상남도 양산시,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,여,65세 이상,상해없음,보행자,여,21-30세,중상
2024130520,2024년 9월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,51-60세,상해없음,승용,남,41-50세,경상
2024130696,2024년 9월,야간,경상남도 양산시,부상신고사고,0,0,0,1,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,61-64세,상해없음,자전거,남,12세 이하,부상신고
2024130770,2024년 9월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,승용,여,21-30세,경상
2024130990,2024년 9월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,교차로 - 교차로안,승용,여,61-64세,상해없음,화물,남,41-50세,경상
2024130991,2024년 9월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,기타,건조,맑음,교차로 - 교차로안,승용,남,31-40세,상해없음,승용,여,65세 이상,경상
2024131119,2024년 9월,주간,경상남도 양산시,중상사고,0,1,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,61-64세,상해없음,승합,남,31-40세,중상
2024131235,2024년 9월,주간,경상남도 양산시,부상신고사고,0,0,0,1,차량단독 - 전도전복,안전운전불이행,건조,맑음,단일로 - 기타,이륜,여,21-30세,부상신고,,,,
2024131276,2024년 9월,주간,경상남도 양산시,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,여,51-60세,기타불명,보행자,남,13-20세,부상신고
2024131277,2024년 9월,주간,경상남도 양산시,중상사고,0,2,0,0,차대차 - 충돌,신호위반,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,여,41-50세,중상
2024131278,2024년 9월,주간,경상남도 양산시,경상사고,0,0,3,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,여,31-40세,경상
2024131694,2024년 9월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,경상,승용,남,65세 이상,상해없음
2024131878,2024년 9월,주간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 충돌,기타,건조,흐림,단일로 - 기타,승합,남,51-60세,상해없음,자전거,여,65세 이상,중상
2024131879,2024년 9월,주간,경상남도 양산시,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,건조,흐림,교차로 - 교차로안,승용,남,65세 이상,상해없음,승용,남,41-50세,경상
2024131928,2024년 9월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,여,31-40세,상해없음,승용,여,31-40세,경상
2024131929,2024년 9월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,건조,흐림,단일로 - 기타,승용,남,65세 이상,상해없음,승용,여,31-40세,경상
2024131968,2024년 9월,야간,경상남도 양산시,부상신고사고,0,0,0,1,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,31-40세,상해없음,승용,남,51-60세,부상신고
2024131969,2024년 9월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,승용,남,51-60세,경상
2024132068,2024년 9월,야간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,자전거,남,13-20세,중상
2024132313,2024년 9월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,자전거,남,51-60세,경상
2024132357,2024년 9월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,21-30세,상해없음,승용,남,21-30세,경상
2024132395,2024년 9월,주간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,51-60세,상해없음,이륜,남,51-60세,중상
2024132841,2024년 9월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,화물,남,41-50세,상해없음
2024132904,2024년 9월,주간,경상남도 양산시,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,65세 이상,기타불명,보행자,여,61-64세,경상
2024132905,2024년 9월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,승용,남,51-60세,경상
2024133086,2024년 9월,야간,경상남도 양산시,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,21-30세,상해없음,보행자,남,13-20세,중상
2024133087,2024년 9월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,남,41-50세,경상
2024133417,2024년 9월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,31-40세,상해없음,승용,여,31-40세,상해없음
2024133580,2024년 9월,주간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,21-30세,상해없음,승용,여,51-60세,경상
2024133910,2024년 9월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,여,41-50세,상해없음,승용,여,65세 이상,경상
2024134505,2024년 9월,주간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,젖음/습기,맑음,단일로 - 기타,승용,여,41-50세,상해없음,승용,여,51-60세,경상
2024134652,2024년 9월,주간,경상남도 양산시,중상사고,0,1,1,0,차대차 - 충돌,중앙선침범,건조,맑음,단일로 - 터널,승용,여,61-64세,상해없음,화물,남,61-64세,경상
2024134693,2024년 9월,주간,경상남도 양산시,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,21-30세,상해없음,승용,남,31-40세,부상신고
2024134734,2024년 9월,주간,경상남도 양산시,사망사고,1,0,0,0,차량단독 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61-64세,사망,,,,
2024135134,2024년 9월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 기타,신호위반,젖음/습기,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,승용,남,65세 이상,경상
2024135521,2024년 9월,주간,경상남도 양산시,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,21-30세,상해없음,보행자,남,13-20세,경상
2024135758,2024년 9월,야간,경상남도 양산시,사망사고,1,0,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 교량,화물,남,21-30세,상해없음,보행자,남,61-64세,사망
2024135800,2024년 9월,야간,경상남도 양산시,중상사고,0,1,1,0,차량단독 - 충돌,기타,건조,맑음,교차로 - 교차로안,승용,남,21-30세,경상,,,,
2024135813,2024년 9월,야간,경상남도 양산시,사망사고,1,0,0,0,차대차 - 충돌,신호위반,젖음/습기,맑음,교차로 - 교차로안,승용,남,41-50세,상해없음,이륜,남,31-40세,사망
2024135884,2024년 9월,주간,경상남도 양산시,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,51-60세,상해없음,보행자,남,41-50세,경상
2024135885,2024년 9월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,51-60세,상해없음,승용,여,31-40세,경상
2024136002,2024년 9월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,65세 이상,기타불명,승용,여,51-60세,경상
2024136425,2024년 9월,야간,경상남도 양산시,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,화물,남,51-60세,부상신고
2024136729,2024년 9월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,남,41-50세,경상
2024136977,2024년 9월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,이륜,남,21-30세,경상
2024137010,2024년 9월,야간,경상남도 양산시,부상신고사고,0,0,0,1,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,20세 이하,부상신고,승용,여,31-40세,상해없음
2024137155,2024년 9월,주간,경상남도 양산시,부상신고사고,0,0,0,1,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,51-60세,상해없음,자전거,남,51-60세,부상신고
2024137377,2024년 9월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,이륜,남,41-50세,경상
2024137398,2024년 9월,주간,경상남도 양산시,중상사고,0,1,3,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,승용,여,21-30세,경상
2024137626,2024년 9월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 기타,신호위반,젖음/습기,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,승용,여,41-50세,경상
2024138094,2024년 9월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,41-50세,상해없음,승용,여,21-30세,경상
2024138296,2024년 9월,야간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,승용,남,21-30세,중상
2024138306,2024년 9월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,20세 이하,경상,승용,남,65세 이상,상해없음
2024138539,2024년 9월,야간,경상남도 양산시,부상신고사고,0,0,0,1,차량단독 - 도로외이탈 - 추락,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,31-40세,상해없음,,,,
2024138818,2024년 9월,주간,경상남도 양산시,경상사고,0,0,3,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승합,남,41-50세,상해없음,승용,남,65세 이상,경상
2024138872,2024년 9월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,65세 이상,상해없음,승용,여,41-50세,경상
2024139583,2024년 9월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,젖음/습기,비,단일로 - 기타,승용,여,31-40세,상해없음,승용,여,51-60세,경상
2024139852,2024년 9월,야간,경상남도 양산시,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승합,남,65세 이상,상해없음,보행자,남,51-60세,중상
2024139910,2024년 9월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,승용,남,51-60세,경상
2024139935,2024년 9월,주간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,41-50세,상해없음,화물,남,65세 이상,중상
2024139977,2024년 9월,주간,경상남도 양산시,중상사고,0,2,0,0,차대차 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,21-30세,상해없음,승용,남,51-60세,중상
2024140037,2024년 9월,주간,경상남도 양산시,중상사고,0,1,0,0,차량단독 - 충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,31-40세,중상,,,,
2024140072,2024년 9월,주간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 기타,기타,젖음/습기,비,교차로 - 교차로안,승용,남,31-40세,상해없음,이륜,남,31-40세,중상
2024140268,2024년 9월,야간,경상남도 양산시,사망사고,1,0,0,0,차량단독 - 도로외이탈 - 추락,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,65세 이상,사망,,,,
2024140286,2024년 9월,야간,경상남도 양산시,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,여,61-64세,상해없음,보행자,여,51-60세,중상
2024140641,2024년 9월,야간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,경상,승용,여,51-60세,상해없음
2024140678,2024년 9월,야간,경상남도 양산시,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,61-64세,상해없음,,,,
2024141450,2024년 9월,주간,경상남도 양산시,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승합,남,41-50세,상해없음,보행자,남,13-20세,중상
2024141781,2024년 9월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,31-40세,상해없음,승용,남,31-40세,경상
2024141968,2024년 9월,주간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,41-50세,상해없음,개인형이동수단(PM),남,41-50세,중상
2024142019,2024년 9월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,승용,여,41-50세,경상
2024142020,2024년 9월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,승용,여,31-40세,경상
2024142136,2024년 9월,주간,경상남도 양산시,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,여,61-64세,상해없음,보행자,여,41-50세,사망
2024142137,2024년 9월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,31-40세,상해없음,승용,여,31-40세,상해없음
2024142230,2024년 9월,주간,경상남도 양산시,중상사고,0,1,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,승용,남,51-60세,경상
2024142276,2024년 9월,주간,경상남도 양산시,부상신고사고,0,0,0,1,차대차 - 기타,기타,건조,맑음,교차로 - 교차로안,승용,여,41-50세,기타불명,승용,남,61-64세,상해없음
2024142277,2024년 9월,주간,경상남도 양산시,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,31-40세,상해없음,,,,
2024142613,2024년 9월,주간,경상남도 양산시,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,41-50세,상해없음,보행자,여,13-20세,경상
2024142988,2024년 9월,야간,경상남도 양산시,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,31-40세,상해없음,화물,남,51-60세,경상
2024143139,2024년 9월,주간,경상남도 양산시,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,21-30세,경상,,,,
2024143201,2024년 9월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,21-30세,상해없음,승용,남,41-50세,경상
2024143436,2024년 9월,주간,경상남도 양산시,경상사고,0,0,3,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,화물,남,51-60세,경상,승용,남,65세 이상,경상
2024143588,2024년 9월,주간,경상남도 양산시,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,화물,남,65세 이상,상해없음,보행자,남,12세 이하,중상
2024143694,2024년 9월,야간,경상남도 양산시,중상사고,0,1,7,0,차대차 - 충돌,중앙선침범,건조,맑음,교차로 - 교차로안,승용,여,41-50세,상해없음,이륜,남,41-50세,중상
2024143730,2024년 9월,야간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,31-40세,상해없음,승용,남,51-60세,경상
2024143923,2024년 9월,주간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,21-30세,상해없음,승용,여,41-50세,경상
2024144407,2024년 9월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,이륜,남,41-50세,상해없음,자전거,남,31-40세,경상
2024144493,2024년 9월,주간,경상남도 양산시,사망사고,1,2,0,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,사망,승용,남,21-30세,중상
2024144608,2024년 9월,주간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,65세 이상,상해없음,농기계,남,51-60세,중상
2024144930,2024년 9월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,51-60세,상해없음,승용,남,61-64세,경상
2024145503,2024년 9월,야간,경상남도 양산시,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,보행자,남,31-40세,경상
2024145699,2024년 10월,주간,경상남도 양산시,부상신고사고,0,0,0,1,차량단독 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,개인형이동수단(PM),남,20세 이하,부상신고,,,,
2024146305,2024년 10월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,61-64세,상해없음,승용,남,41-50세,경상
2024146476,2024년 10월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,여,31-40세,상해없음,승용,남,51-60세,경상
2024146577,2024년 10월,야간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로부근,승용,여,51-60세,상해없음,이륜,남,41-50세,중상
2024146854,2024년 10월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,51-60세,경상,승용,여,41-50세,상해없음
2024146855,2024년 10월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,원동기,남,21-30세,상해없음,자전거,남,12세 이하,경상
2024146889,2024년 10월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,31-40세,상해없음,자전거,남,13-20세,경상
2024147775,2024년 10월,주간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,51-60세,상해없음,승용,남,21-30세,경상
2024147837,2024년 10월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,중앙선침범,건조,맑음,단일로 - 지하차도(도로)내,승용,여,65세 이상,상해없음,승용,남,31-40세,경상
2024148042,2024년 10월,주간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,개인형이동수단(PM),여,20세 이하,중상,승합,남,41-50세,상해없음
2024148235,2024년 10월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,승용,남,21-30세,경상
2024148393,2024년 10월,주간,경상남도 양산시,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,여,41-50세,상해없음,보행자,남,12세 이하,중상
2024148496,2024년 10월,야간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,젖음/습기,비,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,승용,남,31-40세,상해없음
2024148531,2024년 10월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,31-40세,상해없음,승용,남,51-60세,경상
