수,00시-02시,4월,78,1,107,74,1,106,78,4,122
수,00시-02시,5월,80,2,110,76,0,101,94,5,140
수,00시-02시,6월,125,3,182,71,1,97,57,5,83
수,00시-02시,7월,73,5,101,51,3,78,94,4,123
수,00시-02시,8월,129,3,176,76,0,115,49,4,64
수,00시-02시,9월,56,1,78,73,2,96,70,5,107
수,00시-02시,10월,75,4,97,57,3,70,89,3,124
수,00시-02시,11월,68,0,88,60,5,90,67,2,86
수,00시-02시,12월,67,3,87,71,3,100,72,0,105
수,02시-04시,전체,411,19,553,403,15,559,432,14,597
수,02시-04시,1월,11,0,13,24,0,33,30,2,37
수,02시-04시,2월,13,2,17,30,2,42,38,0,53
수,02시-04시,3월,30,1,39,38,3,53,19,0,35
수,02시-04시,4월,28,5,36,27,3,39,33,1,49
수,02시-04시,5월,38,1,49,31,0,42,59,1,93
수,02시-04시,6월,67,2,81,33,2,41,29,2,35
수,02시-04시,7월,30,3,40,42,0,62,41,0,56
수,02시-04시,8월,52,2,76,49,0,67,38,1,46
수,02시-04시,9월,42,0,72,37,0,53,27,1,31
수,02시-04시,10월,26,2,29,25,2,34,51,2,72
수,02시-04시,11월,40,1,57,29,1,44,38,2,51
수,02시-04시,12월,34,0,44,38,2,49,29,2,39
수,04시-06시,전체,630,30,824,678,28,877,656,29,842
수,04시-06시,1월,49,5,65,49,1,60,48,1,70
수,04시-06시,2월,30,4,36,58,5,67,49,1,64
수,04시-06시,3월,49,1,60,67,6,80,45,3,51
수,04시-06시,4월,43,2,54,56,0,81,58,3,70
수,04시-06시,5월,52,1,70,64,2,85,57,0,89
수,04시-06시,6월,62,2,95,55,1,78,43,1,54
수,04시-06시,7월,47,2,55,43,1,49,57,4,78
수,04시-06시,8월,67,4,91,59,3,75,57,1,72
수,04시-06시,9월,60,2,76,67,3,88,57,5,72
수,04시-06시,10월,50,0,68,47,2,64,81,5,96
수,04시-06시,11월,63,1,79,70,2,91,59,3,67
수,04시-06시,12월,58,6,75,43,2,59,45,2,59
수,06시-08시,전체,1790,38,2473,1919,39,2611,1922,40,2604
수,06시-08시,1월,150,3,206,135,4,193,213,5,270
수,06시-08시,2월,102,4,147,125,2,178,142,6,183
수,06시-08시,3월,122,3,169,159,1,228,150,0,209
수,06시-08시,4월,149,2,196,169,3,236,103,0,135
수,06시-08시,5월,148,1,210,195,1,261,167,2,233
수,06시-08시,6월,155,6,205,139,1,193,161,2,226
수,06시-08시,7월,131,3,217,131,1,178,190,3,274
수,06시-08시,8월,147,2,217,168,3,229,153,3,210
수,06시-08시,9월,149,2,176,177,2,227,139,4,187
수,06시-08시,10월,168,4,234,139,2,194,180,4,263
수,06시-08시,11월,199,3,252,240,14,300,190,7,248
수,06시-08시,12월,170,5,244,142,5,194,134,4,166
수,08시-10시,전체,3468,36,4674,3686,35,5070,3524,33,4728
수,08시-10시,1월,218,1,287,232,2,316,279,8,355
수,08시-10시,2월,130,2,177,224,4,297,211,0,286
수,08시-10시,3월,240,1,320,301,1,455,296,2,418
수,08시-10시,4월,281,1,401,277,2,363,275,3,367
수,08시-10시,5월,326,4,429,439,4,637,288,1,395
수,08시-10시,6월,350,6,481,300,2,389,329,3,430
수,08시-10시,7월,279,3,368,277,2,364,345,1,469
수,08시-10시,8월,311,3,395,327,1,486,320,4,445
수,08시-10시,9월,359,3,473,357,6,483,292,5,392
수,08시-10시,10월,335,2,456,307,4,420,382,1,504
수,08시-10시,11월,335,3,469,389,6,523,295,0,380
수,08시-10시,12월,304,7,418,256,1,337,212,5,287
수,10시-12시,전체,2764,50,3825,3014,51,4132,2943,33,4034
수,10시-12시,1월,215,2,318,208,6,292,265,1,349
수,10시-12시,2월,168,2,236,218,4,328,207,0,278
수,10시-12시,3월,255,5,310,258,4,358,230,0,323
수,10시-12시,4월,210,3,280,227,2,322,204,3,289
수,10시-12시,5월,223,6,295,299,6,430,286,5,375
수,10시-12시,6월,256,5,352,238,7,313,252,3,361
수,10시-12시,7월,227,3,315,248,1,315,269,2,356
수,10시-12시,8월,273,4,401,304,9,421,226,3,301
수,10시-12시,9월,241,4,322,246,0,323,215,2,299
수,10시-12시,10월,211,6,339,251,3,335,309,6,454
수,10시-12시,11월,287,7,388,299,5,402,288,5,391
수,10시-12시,12월,198,3,269,218,4,293,192,3,258
수,12시-14시,전체,2980,35,4177,3072,34,4332,3017,38,4274
수,12시-14시,1월,217,2,303,223,4,322,253,2,346
수,12시-14시,2월,209,2,288,187,0,265,221,2,311
수,12시-14시,3월,250,4,350,262,1,380,215,3,292
수,12시-14시,4월,235,2,345,234,3,312,220,3,321
수,12시-14시,5월,237,2,341,322,6,423,324,4,450
수,12시-14시,6월,300,6,390,238,3,325,240,3,339
수,12시-14시,7월,225,2,314,252,1,368,304,4,466
수,12시-14시,8월,306,1,435,336,2,514,242,5,348
수,12시-14시,9월,240,3,322,256,2,346,237,3,305
수,12시-14시,10월,248,5,398,263,5,362,293,3,410
수,12시-14시,11월,278,6,363,293,4,413,235,3,351
수,12시-14시,12월,235,0,328,206,3,302,233,3,335
수,14시-16시,전체,3278,32,4536,3278,30,4492,3326,33,4662
수,14시-16시,1월,209,2,287,245,1,325,278,1,386
수,14시-16시,2월,206,2,319,207,1,306,237,4,316
수,14시-16시,3월,280,3,384,261,1,351,249,2,362
수,14시-16시,4월,237,2,348,251,2,336,236,3,322
수,14시-16시,5월,297,1,395,368,4,483,349,2,507
수,14시-16시,6월,342,3,480,248,0,347,291,1,379
수,14시-16시,7월,271,4,391,261,5,362,312,5,416
수,14시-16시,8월,312,4,418,316,4,431,236,3,358
수,14시-16시,9월,274,5,377,301,3,421,266,1,380
수,14시-16시,10월,259,3,359,286,3,394,357,1,509
수,14시-16시,11월,349,3,451,317,3,432,297,6,426
수,14시-16시,12월,242,0,327,217,3,304,218,4,301
수,16시-18시,전체,3950,29,5475,4165,30,5786,4107,41,5629
수,16시-18시,1월,247,2,361,266,4,346,295,2,422
수,16시-18시,2월,224,0,312,238,2,340,263,4,348
수,16시-18시,3월,296,4,402,330,1,477,277,3,373
수,16시-18시,4월,314,2,481,323,2,432,278,3,362
수,16시-18시,5월,361,3,493,459,0,676,446,8,611
수,16시-18시,6월,389,2,521,327,5,457,357,1,496
수,16시-18시,7월,296,0,417,346,1,489,432,3,605
수,16시-18시,8월,372,6,533,382,4,544,365,4,503
수,16시-18시,9월,366,2,496,394,3,528,321,3,451
수,16시-18시,10월,337,1,435,322,3,447,434,3,577
수,16시-18시,11월,429,4,570,403,2,527,359,2,493
수,16시-18시,12월,319,3,454,375,3,523,280,5,388
수,18시-20시,전체,4223,40,5802,4271,39,5709,4108,25,5566
수,18시-20시,1월,331,2,444,315,6,432,429,1,608
수,18시-20시,2월,276,5,372,311,2,416,397,2,543
수,18시-20시,3월,312,4,403,336,2,457,315,1,421
수,18시-20시,4월,313,4,405,301,2,397,249,1,329
수,18시-20시,5월,317,0,445,330,0,446,322,2,449
수,18시-20시,6월,353,1,479,278,0,371,296,4,398
수,18시-20시,7월,302,2,424,271,2,343,338,1,463
수,18시-20시,8월,388,4,565,399,2,573,301,1,409
수,18시-20시,9월,335,6,439,436,5,573,349,2,467
수,18시-20시,10월,406,4,575,403,5,516,459,7,620
수,18시-20시,11월,510,6,707,488,10,647,357,1,478
수,18시-20시,12월,380,2,544,403,3,538,296,2,381
수,20시-22시,전체,2704,29,3712,2550,35,3505,2439,25,3320
수,20시-22시,1월,248,3,346,166,1,245,233,1,324
수,20시-22시,2월,245,2,347,164,2,208,229,0,320
수,20시-22시,3월,201,3,238,236,3,334,171,0,224
수,20시-22시,4월,208,3,266,227,2,304,174,1,226
수,20시-22시,5월,230,3,302,243,1,348,248,5,344
수,20시-22시,6월,274,0,412,189,5,266,206,2,285
수,20시-22시,7월,216,5,311,192,2,267,239,4,314
수,20시-22시,8월,254,2,347,258,4,376,207,3,301
수,20시-22시,9월,200,2,270,253,2,331,203,0,277
수,20시-22시,10월,194,1,256,210,4,290,217,7,288
수,20시-22시,11월,223,4,314,205,5,274,158,2,212
수,20시-22시,12월,211,1,303,207,4,262,154,0,205
수,22시-24시,전체,1769,28,2524,1650,29,2367,1618,22,2258
수,22시-24시,1월,119,2,181,122,1,178,174,1,223
수,22시-24시,2월,100,2,132,128,3,173,144,1,214
수,22시-24시,3월,174,4,251,147,1,211,124,1,172
수,22시-24시,4월,156,4,223,132,1,186,102,4,130
수,22시-24시,5월,147,1,203,157,2,214,165,3,237
수,22시-24시,6월,174,4,231,139,4,184,123,1,173
수,22시-24시,7월,153,3,196,127,1,202,161,1,232
수,22시-24시,8월,181,1,295,170,3,248,134,2,205
수,22시-24시,9월,133,3,184,154,2,217,129,0,170
수,22시-24시,10월,124,1,168,107,5,181,137,6,186
수,22시-24시,11월,162,3,238,149,2,219,127,2,173
수,22시-24시,12월,146,0,222,118,4,154,98,0,143
목,00시-02시,전체,909,26,1331,917,27,1322,774,24,1071
목,00시-02시,1월,31,2,40,76,2,116,62,1,93
목,00시-02시,2월,31,0,50,76,1,113,88,0,137
목,00시-02시,3월,62,0,85,95,0,154,55,1,82
목,00시-02시,4월,85,3,133,68,1,92,43,0,62
목,00시-02시,5월,105,3,150,72,2,103,72,4,94
목,00시-02시,6월,116,4,158,92,3,126,67,6,92
목,00시-02시,7월,92,2,147,81,3,117,64,1,87
목,00시-02시,8월,56,4,75,77,6,110,80,5,107
목,00시-02시,9월,85,2,126,84,1,117,64,2,77
목,00시-02시,10월,60,2,89,54,3,71,64,3,88
목,00시-02시,11월,81,2,129,80,4,109,70,0,94
목,00시-02시,12월,105,2,149,62,1,94,45,1,58
목,02시-04시,전체,454,19,621,467,27,655,421,14,574
목,02시-04시,1월,26,1,38,29,1,41,23,1,35
목,02시-04시,2월,19,4,25,35,2,47,56,1,85
목,02시-04시,3월,33,5,34,44,4,57,30,0,47
목,02시-04시,4월,19,0,23,35,3,61,38,1,54
목,02시-04시,5월,50,3,66,36,1,55,40,3,49
목,02시-04시,6월,45,0,60,51,1,74,37,2,45
목,02시-04시,7월,45,2,55,36,2,48,25,1,29
목,02시-04시,8월,39,1,59,61,5,84,45,4,54
목,02시-04시,9월,52,2,78,48,5,61,28,1,35
목,02시-04시,10월,38,0,57,39,0,49,36,0,47
목,02시-04시,11월,29,0,49,25,2,32,32,0,52
목,02시-04시,12월,59,1,77,28,1,46,31,0,42
목,04시-06시,전체,620,31,868,601,31,808,677,28,893
목,04시-06시,1월,35,2,59,42,3,64,57,5,72
목,04시-06시,2월,27,3,35,34,1,44,67,1,77
목,04시-06시,3월,40,1,51,58,8,75,47,1,63
목,04시-06시,4월,40,0,65,40,2,62,38,1,54
목,04시-06시,5월,49,1,74,44,0,62,60,4,88
목,04시-06시,6월,60,2,93,46,2,63,58,1,70
목,04시-06시,7월,56,7,78,48,1,74,57,0,80
목,04시-06시,8월,60,3,79,59,2,76,65,3,86
목,04시-06시,9월,79,2,110,63,4,92,59,5,67
목,04시-06시,10월,61,4,82,60,4,68,73,4,103
목,04시-06시,11월,53,3,62,66,2,78,55,1,80
목,04시-06시,12월,60,3,80,41,2,50,41,2,53
목,06시-08시,전체,1825,25,2443,1929,24,2601,1960,42,2572
목,06시-08시,1월,128,3,175,147,1,199,164,5,226
목,06시-08시,2월,118,3,163,148,0,184,212,5,282
목,06시-08시,3월,122,2,180,176,3,221,129,2,167
목,06시-08시,4월,127,5,157,146,1,214,131,4,179
목,06시-08시,5월,150,2,192,155,4,215,210,4,279
목,06시-08시,6월,175,0,235,178,0,241,160,3,204
목,06시-08시,7월,165,1,226,138,0,179,146,0,200
목,06시-08시,8월,122,0,179,183,3,272,153,4,199
목,06시-08시,9월,181,3,229,165,2,220,146,4,185
목,06시-08시,10월,173,3,226,151,4,208,192,2,249
목,06시-08시,11월,160,1,204,191,4,243,156,4,201
목,06시-08시,12월,204,2,277,151,2,205,161,5,201
목,08시-10시,전체,3443,35,4732,3634,40,5053,3624,24,5030
목,08시-10시,1월,234,2,341,188,0,267,219,2,327
목,08시-10시,2월,232,0,314,210,2,316,244,3,333
목,08시-10시,3월,268,4,344,359,3,511,277,1,386
목,08시-10시,4월,276,2,365,269,3,368,340,1,483
목,08시-10시,5월,246,6,365,347,3,472,440,1,613
목,08시-10시,6월,356,4,472,374,3,510,303,2,428
목,08시-10시,7월,292,3,393,296,7,383,287,1,404
목,08시-10시,8월,221,3,333,322,5,435,304,3,410
목,08시-10시,9월,383,3,520,310,6,408,331,5,453
목,08시-10시,10월,342,3,463,302,3,464,362,5,503
목,08시-10시,11월,276,2,392,375,3,505,254,0,333
목,08시-10시,12월,317,3,430,282,2,414,263,0,357
목,10시-12시,전체,2924,35,3937,2826,33,4050,2898,33,4021
목,10시-12시,1월,259,1,345,188,5,249,204,2,283
목,10시-12시,2월,222,1,305,177,1,256,229,0,315
목,10시-12시,3월,226,1,297,276,4,389,195,4,274
목,10시-12시,4월,211,1,288,206,2,308,216,0,292
목,10시-12시,5월,207,1,299,220,6,313,300,2,429
목,10시-12시,6월,249,9,319,264,2,381,239,6,318
목,10시-12시,7월,233,3,347,245,3,372,209,7,294
목,10시-12시,8월,233,2,305,292,4,438,300,5,461
목,10시-12시,9월,319,5,430,233,0,343,268,1,354
목,10시-12시,10월,263,3,329,242,5,339,327,5,423
목,10시-12시,11월,231,4,329,291,1,393,230,0,318
목,10시-12시,12월,271,4,344,192,0,269,181,1,260
목,12시-14시,전체,3041,42,4158,2985,35,4164,2980,31,4104
목,12시-14시,1월,226,3,298,191,2,241,193,1,273
목,12시-14시,2월,202,4,264,191,5,249,270,1,367
목,12시-14시,3월,231,3,316,269,9,338,208,1,276
목,12시-14시,4월,248,5,342,219,1,317,218,1,316
목,12시-14시,5월,251,2,349,243,4,343,329,1,445
목,12시-14시,6월,283,3,384,327,5,443,227,2,303
목,12시-14시,7월,229,1,300,229,2,319,228,3,327
목,12시-14시,8월,258,7,346,281,2,413,328,7,470
목,12시-14시,9월,333,3,471,244,1,343,225,3,294
목,12시-14시,10월,242,3,358,236,2,352,303,5,424
목,12시-14시,11월,231,4,320,309,1,412,219,2,288
목,12시-14시,12월,307,4,410,246,1,394,232,4,321
목,14시-16시,전체,3349,51,4708,3194,32,4447,3321,44,4695
목,14시-16시,1월,282,2,415,224,2,310,230,5,313
목,14시-16시,2월,230,2,329,191,2,268,314,7,440
목,14시-16시,3월,273,1,365,269,4,361,243,4,325
목,14시-16시,4월,230,4,331,262,2,372,247,3,340
목,14시-16시,5월,250,5,361,277,2,354,359,7,510
목,14시-16시,6월,297,4,421,314,3,422,262,2,388
목,14시-16시,7월,260,7,386,255,1,374,242,2,355
목,14시-16시,8월,262,2,371,327,6,459,319,2,493
목,14시-16시,9월,373,7,512,248,2,382,290,5,386
목,14시-16시,10월,308,7,433,249,2,342,340,3,485
목,14시-16시,11월,272,5,359,321,5,460,219,1,311
목,14시-16시,12월,312,5,425,257,1,343,256,3,349
목,16시-18시,전체,3960,43,5381,3930,29,5381,4080,40,5580
목,16시-18시,1월,235,1,320,224,0,320,277,3,362
목,16시-18시,2월,235,0,320,184,2,265,317,4,450
목,16시-18시,3월,285,2,363,356,3,485,290,1,443
목,16시-18시,4월,307,2,436,313,3,466,365,7,510
목,16시-18시,5월,354,4,514,339,4,422,432,2,590
목,16시-18시,6월,407,7,539,383,5,521,337,7,447
목,16시-18시,7월,327,5,471,307,1,416,303,1,405
목,16시-18시,8월,281,1,397,383,5,535,389,3,547
목,16시-18시,9월,498,6,663,309,1,425,328,3,425
목,16시-18시,10월,329,4,405,322,1,449,402,2,573
목,16시-18시,11월,327,5,447,462,1,628,341,6,442
목,16시-18시,12월,375,6,506,348,3,449,299,1,386
목,18시-20시,전체,4149,38,5603,4233,40,5843,4017,34,5429
목,18시-20시,1월,346,1,486,317,3,447,394,2,539
목,18시-20시,2월,262,2,338,306,4,444,456,5,647
목,18시-20시,3월,344,5,473,375,6,492,296,2,396
목,18시-20시,4월,282,2,356,332,2,465,255,1,327
목,18시-20시,5월,292,1,387,306,1,431,335,4,451
목,18시-20시,6월,407,3,538,320,2,466,233,0,305
목,18시-20시,7월,285,2,366,257,1,342,238,1,312
목,18시-20시,8월,282,3,370,381,5,554,334,8,474
목,18시-20시,9월,423,4,585,309,3,463,339,4,457
목,18시-20시,10월,397,8,531,378,2,538,448,4,612
목,18시-20시,11월,398,2,585,520,8,654,359,2,470
목,18시-20시,12월,431,5,588,432,3,547,330,1,439
목,20시-22시,전체,2691,28,3675,2647,36,3609,2524,26,3448
목,20시-22시,1월,249,3,341,194,1,245,178,0,239
목,20시-22시,2월,224,3,294,176,2,243,257,4,368
목,20시-22시,3월,235,5,299,220,2,319,190,5,251
목,20시-22시,4월,209,6,290,215,3,294,196,1,273
목,20시-22시,5월,201,1,255,216,2,294,265,5,339
목,20시-22시,6월,283,1,400,275,6,364,186,0,250
목,20시-22시,7월,231,2,334,206,2,293,205,3,279
목,20시-22시,8월,178,1,243,260,7,359,257,3,351
목,20시-22시,9월,242,3,323,194,1,263,216,2,311
목,20시-22시,10월,200,2,271,193,4,258,208,2,265
목,20시-22시,11월,185,1,259,257,4,349,178,1,251
목,20시-22시,12월,254,0,366,241,2,328,188,0,271
목,22시-24시,전체,1903,29,2737,1825,37,2548,1523,26,2203
목,22시-24시,1월,142,5,213,156,4,237,116,1,173
목,22시-24시,2월,122,1,183,146,3,210,148,2,248
목,22시-24시,3월,174,4,234,135,3,182,124,2,168
목,22시-24시,4월,146,2,229,114,2,165,125,2,179
목,22시-24시,5월,138,0,192,143,1,198,138,2,199
목,22시-24시,6월,218,3,326,182,5,246,125,2,188
목,22시-24시,7월,141,2,194,144,3,191,114,2,163
목,22시-24시,8월,128,2,184,174,5,230,137,0,199
목,22시-24시,9월,182,6,245,142,3,187,123,6,168
목,22시-24시,10월,142,1,205,133,3,203,121,2,167
목,22시-24시,11월,156,0,226,189,4,274,130,2,187
목,22시-24시,12월,214,3,306,167,1,225,122,3,164
금,00시-02시,전체,994,25,1407,1005,23,1503,835,10,1179
금,00시-02시,1월,48,2,63,79,1,114,60,1,92
금,00시-02시,2월,44,3,71,72,0,125,77,1,102
금,00시-02시,3월,50,1,67,86,0,131,99,0,141
금,00시-02시,4월,105,2,140,77,6,114,57,1,78
금,00시-02시,5월,83,2,128,83,3,118,84,1,130
금,00시-02시,6월,89,1,135,110,1,164,60,1,81
금,00시-02시,7월,114,3,168,75,3,108,76,1,110
금,00시-02시,8월,80,2,106,62,2,90,51,0,65
금,00시-02시,9월,112,6,152,104,2,179,77,0,104
금,00시-02시,10월,68,2,83,68,3,88,65,1,92
금,00시-02시,11월,88,0,114,73,1,102,64,0,102
금,00시-02시,12월,113,1,180,116,1,170,65,3,82
금,02시-04시,전체,460,18,673,488,15,695,446,19,599
금,02시-04시,1월,21,0,33,52,1,73,30,0,45
금,02시-04시,2월,19,0,29,28,0,44,31,0,40
금,02시-04시,3월,16,1,24,44,2,67,49,0,68
금,02시-04시,4월,43,4,58,24,0,36,29,3,38
금,02시-04시,5월,31,2,42,44,2,72,42,2,56
금,02시-04시,6월,46,3,57,34,0,47,43,3,54
금,02시-04시,7월,51,4,71,44,0,66,45,3,63
금,02시-04시,8월,43,1,56,42,2,54,34,2,43
금,02시-04시,9월,70,0,102,48,2,68,50,3,62
금,02시-04시,10월,34,0,43,43,1,64,19,0,25
금,02시-04시,11월,29,1,50,35,1,43,45,1,66
금,02시-04시,12월,57,2,108,50,4,61,29,2,39
금,04시-06시,전체,645,32,913,720,30,972,643,41,868
금,04시-06시,1월,44,4,65,53,5,60,44,2,64
금,04시-06시,2월,31,1,43,64,5,83,55,0,88
금,04시-06시,3월,37,0,42,65,2,81,67,6,84
금,04시-06시,4월,72,3,90,50,4,79,44,2,66
금,04시-06시,5월,54,0,77,54,2,72,59,2,82
금,04시-06시,6월,50,2,67,51,2,71,34,3,49
금,04시-06시,7월,44,4,60,51,3,67,28,1,40
금,04시-06시,8월,47,4,72,52,0,72,58,7,68
금,04시-06시,9월,93,8,145,81,0,103,64,5,73
금,04시-06시,10월,66,3,93,63,3,81,60,5,64
금,04시-06시,11월,48,0,72,75,3,99,79,3,130
금,04시-06시,12월,59,3,87,61,1,104,51,5,60
금,06시-08시,전체,1692,29,2188,1938,33,2752,2007,34,2689
금,06시-08시,1월,141,4,175,166,4,233,137,3,167
금,06시-08시,2월,130,1,174,142,1,173,142,4,183
금,06시-08시,3월,82,1,128,169,3,243,177,2,248
금,06시-08시,4월,158,2,207,164,2,242,152,1,199
금,06시-08시,5월,148,2,192,136,0,204,189,2,250
금,06시-08시,6월,122,3,160,169,4,232,163,2,228
금,06시-08시,7월,155,1,193,142,0,186,134,1,215
금,06시-08시,8월,125,3,170,157,4,194,191,1,248
금,06시-08시,9월,159,1,205,178,4,254,163,4,206
금,06시-08시,10월,177,2,237,140,2,180,169,2,231
금,06시-08시,11월,140,1,175,160,6,319,222,8,307
금,06시-08시,12월,155,8,172,215,3,292,168,4,207
금,08시-10시,전체,3479,34,4721,3554,40,4859,3679,41,5011
금,08시-10시,1월,246,1,331,214,0,300,237,1,334
금,08시-10시,2월,224,3,302,215,2,299,204,3,289
금,08시-10시,3월,190,1,252,361,5,508,340,5,488
금,08시-10시,4월,361,3,514,302,1,379,292,4,380
금,08시-10시,5월,285,4,384,267,4,363,406,4,558
금,08시-10시,6월,296,3,384,339,3,440,345,5,453
금,08시-10시,7월,372,7,507,254,3,369,259,5,339
금,08시-10시,8월,254,2,361,299,4,395,371,3,490
금,08시-10시,9월,339,3,441,335,3,470,319,3,447
금,08시-10시,10월,321,2,416,309,7,413,323,4,446
금,08시-10시,11월,300,2,400,311,4,461,356,3,474
금,08시-10시,12월,291,3,429,348,4,462,227,1,313
금,10시-12시,전체,3110,41,4232,3189,41,4325,3119,34,4318
금,10시-12시,1월,262,1,348,240,2,330,193,2,254
금,10시-12시,2월,243,1,332,195,2,276,215,0,315
금,10시-12시,3월,164,3,214,298,5,395,259,4,360
금,10시-12시,4월,256,5,351,208,2,275,224,3,320
금,10시-12시,5월,261,0,335,246,3,326,327,2,456
금,10시-12시,6월,250,4,358,334,5,442,251,1,379
금,10시-12시,7월,307,3,447,240,0,322,247,1,334
금,10시-12시,8월,267,4,352,277,8,382,347,9,471
금,10시-12시,9월,310,8,449,284,4,403,281,4,367
금,10시-12시,10월,237,4,323,272,3,359,273,3,370
금,10시-12시,11월,278,5,358,259,4,351,307,4,417
금,10시-12시,12월,275,3,365,336,3,464,195,1,275
금,12시-14시,전체,3295,53,4603,3372,40,4789,3430,31,4826
금,12시-14시,1월,295,1,411,222,4,303,254,1,361
금,12시-14시,2월,211,5,294,190,3,251,232,1,363
금,12시-14시,3월,214,2,290,305,2,379,331,2,483
금,12시-14시,4월,304,3,424,241,1,326,276,6,382
금,12시-14시,5월,264,5,361,293,5,425,307,3,409
금,12시-14시,6월,232,4,313,324,4,546,294,3,417
금,12시-14시,7월,341,6,496,314,3,433,253,6,346
금,12시-14시,8월,264,1,351,276,8,408,374,1,569
금,12시-14시,9월,337,5,501,350,6,553,290,2,379
금,12시-14시,10월,290,9,406,266,0,354,283,2,391
금,12시-14시,11월,239,6,320,273,2,376,317,2,427
금,12시-14시,12월,304,6,436,318,2,435,219,2,299
금,14시-16시,전체,3525,42,5031,3696,36,5180,3740,33,5238
금,14시-16시,1월,281,3,384,280,3,394,257,2,361
금,14시-16시,2월,221,2,304,222,3,313,228,2,305
금,14시-16시,3월,207,1,298,323,4,409,329,1,473
금,14시-16시,4월,351,3,504,309,1,463,324,3,442
금,14시-16시,5월,305,2,435,244,2,345,392,5,539
금,14시-16시,6월,260,1,348,377,5,532,307,1,437
금,14시-16시,7월,339,2,497,285,1,394,291,3,414
금,14시-16시,8월,272,8,413,306,2,437,392,7,567
금,14시-16시,9월,377,7,564,354,5,515,307,1,426
금,14시-16시,10월,281,5,379,281,2,355,300,3,453
금,14시-16시,11월,312,8,443,319,5,443,370,1,508
금,14시-16시,12월,319,0,462,396,3,580,243,4,313
금,16시-18시,전체,4491,33,6356,4708,42,6584,4746,49,6711
금,16시-18시,1월,306,1,455,316,2,439,291,3,428
금,16시-18시,2월,245,3,333,286,2,394,282,2,388
금,16시-18시,3월,241,1,332,415,7,555,391,4,566
금,16시-18시,4월,426,2,639,383,2,546,381,1,527
금,16시-18시,5월,413,1,583,356,4,512,547,4,793
금,16시-18시,6월,374,2,504,495,4,696,421,6,634
금,16시-18시,7월,453,3,670,384,4,543,382,5,533
금,16시-18시,8월,350,3,506,414,2,567,509,4,752
금,16시-18시,9월,456,2,664,479,4,725,398,3,534
금,16시-18시,10월,381,6,511,383,5,508,334,1,457
금,16시-18시,11월,395,7,534,366,4,489,497,13,671
금,16시-18시,12월,451,2,625,431,2,610,313,3,428
금,18시-20시,전체,4821,39,6721,4873,40,6803,4688,47,6325
금,18시-20시,1월,468,1,636,381,4,560,391,4,557
금,18시-20시,2월,322,4,453,355,5,475,323,4,475
금,18시-20시,3월,285,3,401,457,5,623,413,4,561
금,18시-20시,4월,434,2,590,363,2,510,327,4,426
금,18시-20시,5월,373,3,542,299,2,447,358,1,489
금,18시-20시,6월,301,3,411,416,2,564,329,7,450
금,18시-20시,7월,396,4,586,310,3,414,297,3,387
금,18시-20시,8월,347,3,474,351,2,482,411,5,561
금,18시-20시,9월,471,1,632,479,3,735,415,3,542
금,18시-20시,10월,465,6,630,446,5,624,455,5,624
금,18시-20시,11월,469,5,647,454,3,621,565,5,743
금,18시-20시,12월,490,4,719,562,4,748,404,2,510
금,20시-22시,전체,3114,41,4431,3012,33,4120,2812,28,4027
금,20시-22시,1월,327,3,445,198,3,266,223,2,298
금,20시-22시,2월,239,3,342,204,3,290,170,4,251
금,20시-22시,3월,244,4,369,269,1,372,271,2,388
금,20시-22시,4월,296,10,433,279,0,379,232,2,343
금,20시-22시,5월,230,4,353,226,2,311,279,5,396
금,20시-22시,6월,220,1,315,272,3,363,243,2,336
금,20시-22시,7월,316,5,438,244,4,329,232,0,339
금,20시-22시,8월,222,4,324,267,4,389,258,3,389
금,20시-22시,9월,279,1,402,272,3,372,293,2,417
금,20시-22시,10월,253,2,339,232,2,312,186,3,266
금,20시-22시,11월,228,3,293,228,3,313,245,0,342
금,20시-22시,12월,260,1,378,321,5,424,180,3,262
금,22시-24시,전체,2319,35,3318,2259,26,3224,1975,34,2724
금,22시-24시,1월,142,2,206,186,4,291,140,1,191
금,22시-24시,2월,146,1,205,175,1,266,129,3,186
금,22시-24시,3월,275,2,395,193,1,261,180,7,231
금,22시-24시,4월,232,1,335,168,2,252,136,2,193
금,22시-24시,5월,187,2,251,175,2,255,202,3,268
금,22시-24시,6월,165,2,243,208,1,269,157,5,220
금,22시-24시,7월,241,3,358,186,2,277,174,3,253
금,22시-24시,8월,153,4,211,181,1,266,195,1,288
금,22시-24시,9월,220,6,315,207,7,279,171,4,237
금,22시-24시,10월,154,5,216,164,4,223,137,1,183
금,22시-24시,11월,158,3,222,162,0,226,198,1,260
금,22시-24시,12월,246,4,361,254,1,359,156,3,214
토,00시-02시,전체,1351,19,2062,1325,27,1956,1258,34,1853
토,00시-02시,1월,72,0,118,103,2,157,94,2,123
토,00시-02시,2월,66,1,89,113,2,186,97,2,155
토,00시-02시,3월,86,4,118,89,1,134,94,2,143
토,00시-02시,4월,158,1,245,148,3,200,91,2,127
토,00시-02시,5월,91,0,134,77,0,107,110,9,162
토,00시-02시,6월,120,2,184,79,2,118,121,2,195
토,00시-02시,7월,139,1,207,146,6,213,103,5,149
토,00시-02시,8월,96,0,151,96,0,143,119,1,173
토,00시-02시,9월,112,2,178,125,4,186,101,1,134
토,00시-02시,10월,141,5,194,94,2,130,96,1,144
토,00시-02시,11월,102,2,163,100,5,137,127,4,182
