평균기온(°C),일강수량_클립(mm),평균 풍속(m/s),평균 상대습도(%),폭우_재난_플래그,주야_주간,기상상태_눈,기상상태_맑음,기상상태_비,기상상태_흐림,노면상태_기타,노면상태_서리/결빙,노면상태_젖음/습기,노면상태_침수,가해운전자 차종_건설기계,가해운전자 차종_기타불명,가해운전자 차종_농기계,가해운전자 차종_사륜오토바이(ATV),가해운전자 차종_승용,가해운전자 차종_승합,가해운전자 차종_원동기,가해운전자 차종_이륜,가해운전자 차종_자전거,가해운전자 차종_특수,가해운전자 차종_화물,가해운전자 연령대_21-30세,가해운전자 연령대_31-40세,가해운전자 연령대_41-50세,가해운전자 연령대_51-60세,가해운전자 연령대_61-64세,가해운전자 연령대_65세 이상,가해운전자 연령대_기타불명
15.166666666666666,86.9,2.493333333333333,63.79333333333333,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
14.863333333333333,92.69999999999999,2.4466666666666668,64.15333333333334,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
14.863333333333333,92.69999999999999,2.4466666666666668,64.15333333333334,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
16.96451612903226,22.8,1.8774193548387097,66.69999999999999,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
24.64,330.0,1.8666666666666667,79.27,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2.9419354838709677,72.5,1.8451612903225807,52.29032258064516,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
5.366129032258065,87.2,2.074193548387097,61.748387096774195,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
14.863333333333333,92.69999999999999,2.4466666666666668,64.15333333333334,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
7.055172413793104,139.9,2.5172413793103448,72.55172413793103,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
23.216666666666665,208.1,2.3733333333333335,73.94333333333334,1,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
